athens, greece, baghdad, iraq, ['iraq']
antananarivo, madagascar, cairo, egypt, ['in']
antananarivo, madagascar, canberra, australia, ['the']
antananarivo, madagascar, caracas, venezuela, ['venezuela']
antananarivo, madagascar, chisinau, moldova, ['in']
antananarivo, madagascar, conakry, guinea, ['guinea']
antananarivo, madagascar, copenhagen, denmark, ['the']
antananarivo, madagascar, dakar, senegal, ['rally']
antananarivo, madagascar, damascus, syria, ['of']
antananarivo, madagascar, dhaka, bangladesh, ['of']
antananarivo, madagascar, doha, qatar, ['qatar']
antananarivo, madagascar, dublin, ireland, ['the']
antananarivo, madagascar, gaborone, botswana, ['is']
antananarivo, madagascar, georgetown, guyana, ['university']
antananarivo, madagascar, hanoi, vietnam, ['the']
antananarivo, madagascar, harare, zimbabwe, ['on']
asmara, eritrea, astana, kazakhstan, ['almaty']
asmara, eritrea, athens, greece, ['of']
asmara, eritrea, baghdad, iraq, ['of']
asmara, eritrea, baku, azerbaijan, ['the']
asmara, eritrea, bamako, mali, ['convention']
asmara, eritrea, bangkok, thailand, ['thailand']
asmara, eritrea, beijing, china, ['the']
asmara, eritrea, beirut, lebanon, ['in']
asmara, eritrea, belgrade, serbia, ['in']
asmara, eritrea, berlin, germany, ['the']
asmara, eritrea, bern, switzerland, ['of']
asmara, eritrea, bishkek, kyrgyzstan, ['is']
asmara, eritrea, bratislava, slovakia, ['the']
asmara, eritrea, brussels, belgium, ['the']
asmara, eritrea, bucharest, romania, ['of']
asmara, eritrea, budapest, hungary, ['in']
asmara, eritrea, bujumbura, burundi, ['burundi']
asmara, eritrea, cairo, egypt, ['in']
asmara, eritrea, canberra, australia, ['the']
asmara, eritrea, caracas, venezuela, ['venezuela']
asmara, eritrea, chisinau, moldova, ['in']
asmara, eritrea, conakry, guinea, ['guinea']
asmara, eritrea, copenhagen, denmark, ['the']
asmara, eritrea, dakar, senegal, ['rally']
asmara, eritrea, damascus, syria, ['of']
asmara, eritrea, dhaka, bangladesh, ['university']
asmara, eritrea, doha, qatar, ['qatar']
asmara, eritrea, dublin, ireland, ['the']
asmara, eritrea, gaborone, botswana, ['near']
asmara, eritrea, georgetown, guyana, ['university']
asmara, eritrea, hanoi, vietnam, ['of']
asmara, eritrea, harare, zimbabwe, ['on']
asmara, eritrea, havana, cuba, ['in']
asmara, eritrea, helsinki, finland, ['of']
asmara, eritrea, islamabad, pakistan, ['pakistan']
astana, kazakhstan, athens, greece, ['of']
astana, kazakhstan, baghdad, iraq, ['the']
astana, kazakhstan, baku, azerbaijan, ['the']
astana, kazakhstan, bamako, mali, ['in']
astana, kazakhstan, bangkok, thailand, ['thailand']
astana, kazakhstan, beijing, china, ['the']
astana, kazakhstan, beirut, lebanon, ['in']
astana, kazakhstan, belgrade, serbia, ['in']
astana, kazakhstan, berlin, germany, ['the']
astana, kazakhstan, bern, switzerland, ['the']
astana, kazakhstan, bishkek, kyrgyzstan, ['in']
astana, kazakhstan, bratislava, slovakia, ['the']
astana, kazakhstan, brussels, belgium, ['the']
astana, kazakhstan, bucharest, romania, ['of']
astana, kazakhstan, budapest, hungary, ['in']
astana, kazakhstan, bujumbura, burundi, ['the']
astana, kazakhstan, cairo, egypt, ['in']
astana, kazakhstan, canberra, australia, ['the']
astana, kazakhstan, caracas, venezuela, ['venezuela']
astana, kazakhstan, chisinau, moldova, ['in']
astana, kazakhstan, conakry, guinea, ['guinea']
astana, kazakhstan, copenhagen, denmark, ['the']
astana, kazakhstan, dakar, senegal, ['rally']
astana, kazakhstan, damascus, syria, ['of']
astana, kazakhstan, dhaka, bangladesh, ['of']
astana, kazakhstan, doha, qatar, ['qatar']
astana, kazakhstan, dublin, ireland, ['the']
astana, kazakhstan, gaborone, botswana, ['near']
astana, kazakhstan, georgetown, guyana, ['university']
astana, kazakhstan, hanoi, vietnam, ['the']
astana, kazakhstan, harare, zimbabwe, ['salisbury']
astana, kazakhstan, havana, cuba, ['in']
astana, kazakhstan, helsinki, finland, ['the']
astana, kazakhstan, islamabad, pakistan, ['in']
astana, kazakhstan, jakarta, indonesia, ['of']
athens, greece, baghdad, iraq, ['iraq']
athens, greece, baku, azerbaijan, ['azerbaijan']
athens, greece, bamako, mali, ['convention']
athens, greece, bangkok, thailand, ['thailand']
athens, greece, beijing, china, ['china']
athens, greece, beirut, lebanon, ['lebanon']
athens, greece, belgrade, serbia, ['serbia']
athens, greece, berlin, germany, ['the']
athens, greece, bern, switzerland, ['switzerland']
athens, greece, bishkek, kyrgyzstan, ['oblasty']
athens, greece, bratislava, slovakia, ['slovakia']
athens, greece, brussels, belgium, ['capital']
athens, greece, bucharest, romania, ['romania']
athens, greece, budapest, hungary, ['hungary']
athens, greece, bujumbura, burundi, ['burundi']
athens, greece, cairo, egypt, ['egypt']
athens, greece, canberra, australia, ['australia']
athens, greece, caracas, venezuela, ['venezuela']
athens, greece, chisinau, moldova, ['moldova']
athens, greece, conakry, guinea, ['guinea']
athens, greece, copenhagen, denmark, ['interpretation']
athens, greece, dakar, senegal, ['rally']
athens, greece, damascus, syria, ['steel']
athens, greece, dhaka, bangladesh, ['chittagong']
athens, greece, doha, qatar, ['qatar']
athens, greece, dublin, ireland, ['ireland']
athens, greece, gaborone, botswana, ['africa']
athens, greece, georgetown, guyana, ['university']
athens, greece, hanoi, vietnam, ['vietnam']
athens, greece, harare, zimbabwe, ['salisbury']
athens, greece, havana, cuba, ['cuba']
athens, greece, helsinki, finland, ['finland']
athens, greece, islamabad, pakistan, ['pakistan']
athens, greece, jakarta, indonesia, ['indonesia']
athens, greece, kabul, afghanistan, ['afghanistan']
baghdad, iraq, baku, azerbaijan, ['azerbaijan']
baghdad, iraq, bamako, mali, ['convention']
baghdad, iraq, bangkok, thailand, ['thailand']
baghdad, iraq, beijing, china, ['the']
baghdad, iraq, beirut, lebanon, ['lebanon']
baghdad, iraq, belgrade, serbia, ['serbia']
baghdad, iraq, berlin, germany, ['the']
baghdad, iraq, bern, switzerland, ['switzerland']
baghdad, iraq, bishkek, kyrgyzstan, ['oblasty']
baghdad, iraq, bratislava, slovakia, ['slovakia']
baghdad, iraq, brussels, belgium, ['the']
baghdad, iraq, bucharest, romania, ['romania']
baghdad, iraq, budapest, hungary, ['hungary']
baghdad, iraq, bujumbura, burundi, ['burundi']
baghdad, iraq, cairo, egypt, ['egypt']
baghdad, iraq, canberra, australia, ['australia']
baghdad, iraq, caracas, venezuela, ['venezuela']
baghdad, iraq, chisinau, moldova, ['moldova']
baghdad, iraq, conakry, guinea, ['guinea']
baghdad, iraq, copenhagen, denmark, ['the']
baghdad, iraq, dakar, senegal, ['rally']
baghdad, iraq, damascus, syria, ['of']
baghdad, iraq, dhaka, bangladesh, ['university']
baghdad, iraq, doha, qatar, ['qatar']
baghdad, iraq, dublin, ireland, ['the']
baghdad, iraq, gaborone, botswana, ['africa']
baghdad, iraq, georgetown, guyana, ['university']
baghdad, iraq, hanoi, vietnam, ['vietnam']
baghdad, iraq, harare, zimbabwe, ['since']
baghdad, iraq, havana, cuba, ['cuba']
baghdad, iraq, helsinki, finland, ['university']
baghdad, iraq, islamabad, pakistan, ['pakistan']
baghdad, iraq, jakarta, indonesia, ['indonesia']
baghdad, iraq, kabul, afghanistan, ['the']
baku, azerbaijan, bamako, mali, ['convention']
baku, azerbaijan, bangkok, thailand, ['thailand']
baku, azerbaijan, beijing, china, ['the']
baku, azerbaijan, beirut, lebanon, ['in']
baku, azerbaijan, belgrade, serbia, ['in']
baku, azerbaijan, berlin, germany, ['the']
baku, azerbaijan, bern, switzerland, ['switzerland']
baku, azerbaijan, bishkek, kyrgyzstan, ['oblasty']
baku, azerbaijan, bratislava, slovakia, ['slovakia']
baku, azerbaijan, brussels, belgium, ['the']
baku, azerbaijan, bucharest, romania, ['nine']
baku, azerbaijan, budapest, hungary, ['hungary']
baku, azerbaijan, bujumbura, burundi, ['burundi']
baku, azerbaijan, cairo, egypt, ['in']
baku, azerbaijan, canberra, australia, ['one']
baku, azerbaijan, caracas, venezuela, ['venezuela']
baku, azerbaijan, chisinau, moldova, ['moldova']
baku, azerbaijan, conakry, guinea, ['guinea']
baku, azerbaijan, copenhagen, denmark, ['the']
baku, azerbaijan, dakar, senegal, ['rally']
baku, azerbaijan, damascus, syria, ['of']
baku, azerbaijan, dhaka, bangladesh, ['university']
baku, azerbaijan, doha, qatar, ['qatar']
baku, azerbaijan, dublin, ireland, ['the']
baku, azerbaijan, gaborone, botswana, ['near']
baku, azerbaijan, georgetown, guyana, ['university']
baku, azerbaijan, hanoi, vietnam, ['vietnam']
baku, azerbaijan, harare, zimbabwe, ['salisbury']
baku, azerbaijan, havana, cuba, ['cuba']
baku, azerbaijan, helsinki, finland, ['of']
baku, azerbaijan, islamabad, pakistan, ['pakistan']
baku, azerbaijan, jakarta, indonesia, ['of']
baku, azerbaijan, kabul, afghanistan, ['the']
baku, azerbaijan, kathmandu, nepal, ['valley']
bamako, mali, bangkok, thailand, ['thailand']
bamako, mali, beijing, china, ['the']
bamako, mali, beirut, lebanon, ['in']
bamako, mali, belgrade, serbia, ['in']
bamako, mali, berlin, germany, ['the']
bamako, mali, bern, switzerland, ['of']
bamako, mali, bishkek, kyrgyzstan, ['is']
bamako, mali, bratislava, slovakia, ['the']
bamako, mali, brussels, belgium, ['the']
bamako, mali, bucharest, romania, ['of']
bamako, mali, budapest, hungary, ['in']
bamako, mali, bujumbura, burundi, ['burundi']
bamako, mali, cairo, egypt, ['in']
bamako, mali, canberra, australia, ['the']
bamako, mali, caracas, venezuela, ['venezuela']
bamako, mali, chisinau, moldova, ['of']
bamako, mali, conakry, guinea, ['guinea']
bamako, mali, copenhagen, denmark, ['the']
bamako, mali, dakar, senegal, ['rally']
bamako, mali, damascus, syria, ['of']
bamako, mali, dhaka, bangladesh, ['and']
bamako, mali, doha, qatar, ['qatar']
bamako, mali, dublin, ireland, ['the']
bamako, mali, gaborone, botswana, ['is']
bamako, mali, georgetown, guyana, ['university']
bamako, mali, hanoi, vietnam, ['and']
bamako, mali, harare, zimbabwe, ['on']
bamako, mali, havana, cuba, ['in']
bamako, mali, helsinki, finland, ['the']
bamako, mali, islamabad, pakistan, ['pakistan']
bamako, mali, jakarta, indonesia, ['of']
bamako, mali, kabul, afghanistan, ['the']
bamako, mali, kathmandu, nepal, ['in']
bamako, mali, khartoum, sudan, ['of']
bangkok, thailand, beijing, china, ['the']
bangkok, thailand, beirut, lebanon, ['in']
bangkok, thailand, belgrade, serbia, ['in']
bangkok, thailand, berlin, germany, ['the']
bangkok, thailand, bern, switzerland, ['of']
bangkok, thailand, bishkek, kyrgyzstan, ['is']
bangkok, thailand, bratislava, slovakia, ['the']
bangkok, thailand, brussels, belgium, ['the']
bangkok, thailand, bucharest, romania, ['of']
bangkok, thailand, budapest, hungary, ['in']
bangkok, thailand, bujumbura, burundi, ['capital']
bangkok, thailand, cairo, egypt, ['in']
bangkok, thailand, canberra, australia, ['the']
bangkok, thailand, caracas, venezuela, ['venezuela']
bangkok, thailand, chisinau, moldova, ['in']
bangkok, thailand, conakry, guinea, ['guinea']
bangkok, thailand, copenhagen, denmark, ['the']
bangkok, thailand, dakar, senegal, ['rally']
bangkok, thailand, damascus, syria, ['of']
bangkok, thailand, dhaka, bangladesh, ['and']
bangkok, thailand, doha, qatar, ['qatar']
bangkok, thailand, dublin, ireland, ['the']
bangkok, thailand, gaborone, botswana, ['near']
bangkok, thailand, georgetown, guyana, ['university']
bangkok, thailand, hanoi, vietnam, ['in']
bangkok, thailand, harare, zimbabwe, ['salisbury']
bangkok, thailand, havana, cuba, ['in']
bangkok, thailand, helsinki, finland, ['the']
bangkok, thailand, islamabad, pakistan, ['pakistan']
bangkok, thailand, jakarta, indonesia, ['of']
bangkok, thailand, kabul, afghanistan, ['the']
bangkok, thailand, kathmandu, nepal, ['in']
bangkok, thailand, khartoum, sudan, ['of']
bangkok, thailand, kiev, ukraine, ['of']
beijing, china, beirut, lebanon, ['lebanon']
beijing, china, belgrade, serbia, ['serbia']
beijing, china, berlin, germany, ['the']
beijing, china, bern, switzerland, ['switzerland']
beijing, china, bishkek, kyrgyzstan, ['oblasty']
beijing, china, bratislava, slovakia, ['slovakia']
beijing, china, brussels, belgium, ['belgium']
beijing, china, bucharest, romania, ['romania']
beijing, china, budapest, hungary, ['hungary']
beijing, china, bujumbura, burundi, ['burundi']
beijing, china, cairo, egypt, ['egypt']
beijing, china, canberra, australia, ['australia']
beijing, china, caracas, venezuela, ['venezuela']
beijing, china, chisinau, moldova, ['moldova']
beijing, china, conakry, guinea, ['guinea']
beijing, china, copenhagen, denmark, ['interpretation']
beijing, china, dakar, senegal, ['rally']
beijing, china, damascus, syria, ['steel']
beijing, china, dhaka, bangladesh, ['chittagong']
beijing, china, doha, qatar, ['qatar']
beijing, china, dublin, ireland, ['the']
beijing, china, gaborone, botswana, ['africa']
beijing, china, georgetown, guyana, ['c']
beijing, china, hanoi, vietnam, ['vietnam']
beijing, china, harare, zimbabwe, ['salisbury']
beijing, china, havana, cuba, ['cuba']
beijing, china, helsinki, finland, ['finland']
beijing, china, islamabad, pakistan, ['pakistan']
beijing, china, jakarta, indonesia, ['indonesia']
beijing, china, kabul, afghanistan, ['afghanistan']
beijing, china, kathmandu, nepal, ['valley']
beijing, china, khartoum, sudan, ['sudan']
beijing, china, kiev, ukraine, ['ukraine']
beijing, china, kingston, jamaica, ['ontario']
beirut, lebanon, belgrade, serbia, ['serbia']
beirut, lebanon, berlin, germany, ['the']
beirut, lebanon, bern, switzerland, ['switzerland']
beirut, lebanon, bishkek, kyrgyzstan, ['oblasty']
beirut, lebanon, bratislava, slovakia, ['slovakia']
beirut, lebanon, brussels, belgium, ['the']
beirut, lebanon, bucharest, romania, ['romania']
beirut, lebanon, budapest, hungary, ['hungary']
beirut, lebanon, bujumbura, burundi, ['burundi']
beirut, lebanon, cairo, egypt, ['the']
beirut, lebanon, canberra, australia, ['australia']
beirut, lebanon, caracas, venezuela, ['venezuela']
beirut, lebanon, chisinau, moldova, ['moldova']
beirut, lebanon, conakry, guinea, ['guinea']
beirut, lebanon, copenhagen, denmark, ['the']
beirut, lebanon, dakar, senegal, ['rally']
beirut, lebanon, damascus, syria, ['of']
beirut, lebanon, dhaka, bangladesh, ['chittagong']
beirut, lebanon, doha, qatar, ['qatar']
beirut, lebanon, dublin, ireland, ['the']
beirut, lebanon, gaborone, botswana, ['africa']
beirut, lebanon, georgetown, guyana, ['university']
beirut, lebanon, hanoi, vietnam, ['vietnam']
beirut, lebanon, harare, zimbabwe, ['since']
beirut, lebanon, havana, cuba, ['cuba']
beirut, lebanon, helsinki, finland, ['finland']
beirut, lebanon, islamabad, pakistan, ['pakistan']
beirut, lebanon, jakarta, indonesia, ['indonesia']
beirut, lebanon, kabul, afghanistan, ['the']
beirut, lebanon, kathmandu, nepal, ['valley']
beirut, lebanon, khartoum, sudan, ['sudan']
beirut, lebanon, kiev, ukraine, ['ukraine']
beirut, lebanon, kingston, jamaica, ['ontario']
beirut, lebanon, libreville, gabon, ['gabon']
belgrade, serbia, berlin, germany, ['the']
belgrade, serbia, bern, switzerland, ['switzerland']
belgrade, serbia, bishkek, kyrgyzstan, ['is']
belgrade, serbia, bratislava, slovakia, ['slovakia']
belgrade, serbia, brussels, belgium, ['the']
belgrade, serbia, bucharest, romania, ['eight']
belgrade, serbia, budapest, hungary, ['hungary']
belgrade, serbia, bujumbura, burundi, ['burundi']
belgrade, serbia, cairo, egypt, ['the']
belgrade, serbia, canberra, australia, ['australia']
belgrade, serbia, caracas, venezuela, ['venezuela']
belgrade, serbia, chisinau, moldova, ['moldova']
belgrade, serbia, conakry, guinea, ['guinea']
belgrade, serbia, copenhagen, denmark, ['the']
belgrade, serbia, dakar, senegal, ['rally']
belgrade, serbia, damascus, syria, ['of']
belgrade, serbia, dhaka, bangladesh, ['university']
belgrade, serbia, doha, qatar, ['qatar']
belgrade, serbia, dublin, ireland, ['the']
belgrade, serbia, gaborone, botswana, ['is']
belgrade, serbia, georgetown, guyana, ['university']
belgrade, serbia, hanoi, vietnam, ['vietnam']
belgrade, serbia, harare, zimbabwe, ['since']
belgrade, serbia, havana, cuba, ['cuba']
belgrade, serbia, helsinki, finland, ['of']
belgrade, serbia, islamabad, pakistan, ['pakistan']
belgrade, serbia, jakarta, indonesia, ['of']
belgrade, serbia, kabul, afghanistan, ['the']
belgrade, serbia, kathmandu, nepal, ['valley']
belgrade, serbia, khartoum, sudan, ['sudan']
belgrade, serbia, kiev, ukraine, ['of']
belgrade, serbia, kingston, jamaica, ['ontario']
belgrade, serbia, libreville, gabon, ['gabon']
belgrade, serbia, lilongwe, malawi, ['blantyre']
berlin, germany, bern, switzerland, ['switzerland']
berlin, germany, bishkek, kyrgyzstan, ['oblasty']
berlin, germany, bratislava, slovakia, ['slovakia']
berlin, germany, brussels, belgium, ['belgium']
